longV,bustub,bustub_longV,,diff2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
1.6045956963296015,4.104322682359914,,,-0.005517591919702802
1.6465211467175573,4.17575171483753,,,0.06748040680226008
1.9806885827649683,4.594531843539921,,,0.48001427540861386
2.2860886501727857,5.000800372804882,,,0.8378590725418418
2.565604210951438,5.382614939153826,,,1.1304744892942216
2.8791159239330515,5.809841548214291,,,1.430139356267393
3.2627137810215467,6.340263990213657,,,1.7902125571015066
3.6179883271359143,6.842690556664184,,,2.0692786197723017
3.868313725548724,5.497358786584733,,,0.45046373318142585
4.03212686666482,4.0239783578119726,,,-1.161313963249646
4.114629779413712,2.7711479194966495,,,-2.4060675597218415
2.2677472107875474,1.7849067794501239,,,-3.2589912234820413
1.647684198684316,1.470567900303643,,,-3.3342456090897814
1.6504677529446194,1.4741231679782965,,,-3.0182939470915002
1.6483437566772516,1.4735039470016567,,,-2.6662454475854807
1.5455797922982915,1.4342323238699537,,,-2.314605971501967
1.4471686725862822,1.4019345471654747,,,-1.9093428257720124
1.2632293284081966,1.3462801929097976,,,-1.4711642357228714
1.0680620451177452,1.2947998506689495,,,-0.9730035415882805
0.9658143210853539,1.2645285159034125,,,-0.5830189827622394
0.9676280659342894,1.2671139741666984,,,-0.30448854030809724
0.9761883230177975,1.280208626573887,,,-0.14099049336791358
0.984854836214055,1.298094565814474,,,-0.07263473883970284
0.9879617056856083,1.3107539416726388,,,-0.04272802953262134
0.9003433739458595,1.314455659543028,,,-0.022689389031666618
0.6740006448381521,1.2258259833271308,,,-0.09541423650170056
0.5688197735387217,1.171835260252519,,,-0.1285643255220299
0.5217934532400466,1.1468396090063573,,,-0.1305500480768964
0.4643119694493885,1.1147633879518584,,,-0.14268221074105125
0.40004992749568313,1.075745416475302,,,-0.1636965359458984
0.35585591002977657,1.0468463411575177,,,-0.1737173013208717
0.3077288376829722,1.0144015378338107,,,-0.18413534134366039
0.3077288376829722,1.0144015378338107,,,-0.15755463246965262
0.29155400475070264,1.002909908309369,,,-0.14067695919602818
0.29155400475070264,1.002909908309369,,,-0.10989255585970126
0.2648208036144854,0.9814749413126727,,,-0.10017294773303176
0.2537209668523598,0.9716214772993986,,,-0.08559130754485988
0.2356071503933401,0.9537656358932254,,,-0.08342577065572132
0.21364823133031569,0.928562762309616,,,-0.08932124692801757
0.20675297991265107,0.91415343407623,,,-0.08511051259717928
0.20733259600336898,0.9106105428991508,,,-0.07249420553435126
0.20907099374092883,0.9061420797382708,,,-0.06333908886939454
0.21525397794548823,0.9001317010154203,,,-0.058523521782690935
0.2240928509182112,0.8980655458985048,,,-0.04916269321776745
0.24111995513111345,0.9007798353997011,,,-0.035963967475484915
0.26642509816771853,0.9080920448422543,,,-0.018438750741964882
0.30150147775080105,0.9177973202666394,,,-0.0013951856705378685
0.3374980325897863,0.9250970859706236,,,0.011286995736722316
