longV,bustub,bustub_longV,,diff2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
1.5971632601966967,4.309531490025388,,,-0.038736212372177725
1.6785773366985157,4.437042137499957,,,0.09603212602998212
1.9498968652662723,4.790185674450424,,,0.4436822891605825
2.3649059095484963,5.320608116449789,,,0.9321557343636622
2.765840909482683,5.844400257440287,,,1.3609566343579376
3.0145711673178184,6.0443789044345575,,,1.4136106796239893
3.1482251698808117,4.401277296181463,,,-0.39778249746589633
3.3087169211064444,4.388926590070947,,,-0.41754531966894515
3.3916266995313067,3.1765263279424945,,,-1.63684678147587
3.1836993502854734,2.4777732547413533,,,-2.2223409922514747
3.1957899288867453,2.4920344975583317,,,-2.0270305073653345
3.2815550725742533,2.59435258453377,,,-1.7429627211431913
3.4230875562651844,2.77735400100831,,,-1.3756923493720312
3.552128188853155,2.9649717602500862,,,-0.9867914227860441
3.653321353891339,3.124558577330183,,,-0.5916409700859768
3.752161432875971,3.2721154452339465,,,-0.17209993417120328
3.8903468626498285,3.4043952291948103,,,0.23740619570972177
4.062387771425502,3.537411735491553,,,0.4701109087051294
4.240035990656276,3.656891535648498,,,0.674742194320014
4.404796832532775,3.7484381704985874,,,0.7182523083995034
4.52573228219941,3.233120142538056,,,0.07586778886324863
3.9050546088910796,2.7213157696594825,,,-0.510045148513298
3.596885000811667,2.573912554339615,,,-0.6701446823457364
3.3084745709278236,2.439141231913134,,,-0.784571860105348
2.9676650426741626,2.283464173585924,,,-0.887665865598863
2.655772480186862,2.1369430826449123,,,-0.9500775161654484
2.4786450743014163,2.057340434401069,,,-0.9161629281503885
2.2554326804018605,1.9598155630684209,,,-0.8789823200036626
1.894678090938869,1.809948699474794,,,-0.8710895663549758
1.537779453290343,1.6623370638192154,,,-0.834006918393184
1.378345584519252,1.5973793024823082,,,-0.690354569062154
1.3047442497167827,1.5710768942866835,,,-0.5530828932522036
1.19997182154197,1.5351013350742224,,,-0.4740345649273847
1.0738545911771364,1.4940542674112784,,,-0.4112005106637897
1.015049431927666,1.472335088119862,,,-0.3384109935050208
1.015049431927666,1.472335088119862,,,-0.2572980849584148
0.987575569882973,1.4641421362080225,,,-0.1990302374177495
0.8884270829791125,1.4272429073430812,,,-0.17660963646338557
0.8168837324864121,1.3911074427114225,,,-0.15948783552251022
0.7732785575515493,1.3681614109238611,,,-0.14054974163373468
0.7128748609527166,1.3344041548815442,,,-0.1448894323865162
0.7128748609527166,1.3344041548815442,,,-0.11859191762643984
0.7128748609527166,1.3344041548815442,,,-0.09492464368592612
0.6790646758962581,1.3141363823735661,,,-0.09512269817463603
0.6630352948836342,1.3035709339880495,,,-0.08769635805638165
0.6630352948836342,1.3035709339880495,,,-0.07081994264320035
0.596774407386944,1.2542484775951532,,,-0.10326598362291506
0.5862155298424911,1.2452941270077094,,,-0.09123096834907218
0.5137039280580122,1.1795505374981867,,,-0.1387796798250578
