longV,bustub,bustub_longV,,diff2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2.690407117256144,7.208903887562677,,,-0.03558875287262264
2.8013609743390337,7.375318215356866,,,0.13364923387541072
2.9446257235177615,7.604090124609344,,,0.3488566337601702
3.0579955004611272,7.595786525432433,,,0.3042596250690446
3.1863664253239876,7.111365379734349,,,-0.22006200479740556
3.365053298706762,7.2012659828624255,,,-0.12058173581660014
3.7267133824507965,7.479911073324258,,,0.16000301923666438
4.121730922611764,7.7250697295321435,,,0.38086810199191223
4.423025785493268,6.1393005722112255,,,-1.2504318982497962
4.659135190717873,4.689767217213318,,,-2.584069963876501
4.8499060036801644,3.793838855901694,,,-3.2192390148822088
5.020555297907026,3.5260906245134414,,,-3.1454807431043643
5.184919229193619,3.3622219440055092,,,-2.924426664527954
5.322994043021738,2.999709426428071,,,-2.8627523640450088
4.93714693027166,2.7441351374381826,,,-2.6587189431344607
4.768063415986529,2.6645460511266097,,,-2.3015850052164173
4.781887164850601,2.6803505310875133,,,-1.832108532081933
4.8094082461888865,2.7145580660144986,,,-1.317944942931272
4.843517371023818,2.760566078133538,,,-0.7708857644604685
4.869675537464242,2.7996968083837026,,,-0.39388158480253477
4.877131461937975,2.8110372971411444,,,-0.1935340551621314
4.543051175964593,2.5699801575507335,,,-0.3363110388764876
3.722267202642354,2.160093126446097,,,-0.650587023284853
3.0596472172401104,1.8362503038385671,,,-0.8542169641364421
2.9362898868263243,1.7760523813694236,,,-0.7980689743466347
2.94914248957308,1.7913808979872197,,,-0.6859321821219628
2.9638173146040883,1.8124330589072706,,,-0.5775635058879729
2.970241789040996,1.8263019146993011,,,-0.4769029028779186
2.971934410063254,1.831784664200697,,,-0.3825945382450029
2.972783114011756,1.8376179827711865,,,-0.2838830782812294
2.9863557140040475,1.845218680292764,,,-0.1800744981983997
2.9484717350531997,1.8404214707223736,,,-0.08828984608395252
2.9484717350531997,1.8404214707223736,,,-0.015333977401116305
2.9535086094852354,1.8703550577130537,,,0.04656677516193586
2.9556686996174357,1.910027521980281,,,0.08282876404171424
2.9630416165619256,1.9353741661052166,,,0.09477789410556436
2.9726687744417717,1.9632200640050166,,,0.10822446519356466
2.9842184729017527,2.0064978270525993,,,0.136423527731373
2.9962327096807746,2.055080047087993,,,0.16698615653143678
3.002468448718933,2.0998518741843126,,,0.18942844533902692
2.9767452527974836,2.126162410762847,,,0.18951559277624885
2.7949033228971336,2.1516700311057875,,,0.18692884007218113
2.707287353203361,2.1665167799148226,,,0.17065073284287502
2.6238023782130067,2.1402749983759275,,,0.11179942038473456
2.5422618476670977,2.107412325877267,,,0.05194475381978636
2.5422618476670977,2.107412325877267,,,0.03220627343008786
2.5422618476670977,2.107412325877267,,,0.015002457452883089
2.544415701549782,2.11006136253416,,,0.0032322679225509354
2.5485876385510204,2.115904912932573,,,-0.001280535227192292
2.5525570900406334,2.127084730901483,,,0.0038167961572597164
