longV,bustub,bustub_longV,,diff2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
1.9527226433956022,6.055350038334006,,,-0.03469498434008056
1.528288204830633,6.067060249532032,,,-0.01996275898147104
1.5127219780258467,5.813187539754424,,,-0.2715425439897361
1.5210126883823503,5.422225353508945,,,-0.634106257941152
1.546552192606133,5.121388158656614,,,-0.866429640098267
1.6908043816701264,5.267083487422636,,,-0.6216289582897954
1.9615595402311201,5.5905764059381,,,-0.21346592572449907
2.236822318906828,5.964529331620359,,,0.21184401846669765
2.547944688966812,6.385268068840549,,,0.643434888806059
2.909007852336174,6.506035818591884,,,0.7317240533138163
3.2932418961419385,6.620773657892899,,,0.8015032126729444
3.657679555155265,6.2728951640141695,,,0.39708235683832527
3.943630283149906,5.193965204530282,,,-0.7024310940937761
4.198408266748863,4.713583915740665,,,-1.120890149360978
4.468274632060627,4.730206132402979,,,-1.033403788921837
4.754315098784253,4.765399675426384,,,-0.9590920432730687
5.064626783955715,4.82642978506459,,,-0.8478935524352362
5.386409748819888,4.901791958687962,,,-0.6961167167245135
5.712284244361444,4.986575246193287,,,-0.5050596919259487
6.042512136722985,5.076840872898944,,,-0.27492478295556566
6.3825007440576105,5.179733969441891,,,-0.02911219184332481
6.721548285963214,5.279205817093719,,,0.2144636246536047
7.071468498391012,5.377502001030923,,,0.4121287432828531
7.43210161396041,5.47954309365694,,,0.4958161562588055
7.79178214794615,5.579542462920647,,,0.5192196077308857
8.145643341298587,5.656970079377584,,,0.5117135911360551
8.487808935876028,5.704044352099897,,,0.46963082346324914
8.818687722219588,5.615695552400096,,,0.29352056705991725
9.144495380156668,5.551029209259739,,,0.1574638645483466
9.47085688442869,5.550864077837203,,,0.1008533368191653
9.803341667363455,5.556900611999331,,,0.05948755048746701
10.014990658651948,5.5516101814455405,,,0.016480455677931438
10.027019961077244,5.423985550285051,,,-0.13838461191773987
10.040430590142797,5.35965798515153,,,-0.2073605319766747
9.973015156618569,5.233497711439626,,,-0.321532294838037
9.9783420314441,5.239343555111489,,,-0.28108197601807117
9.988855236587431,5.251608669492033,,,-0.2270542092109169
9.978949705506245,5.23092958081086,,,-0.20248972963130374
9.582131717257086,4.985904631948851,,,-0.4090380813343897
9.028561235030438,4.631892693321701,,,-0.7065375622304506
9.028561235030438,4.631635400096441,,,-0.614897717004161
9.043512130859598,4.6481432024645954,,,-0.5058633934457166
9.073221117583042,4.683107916899681,,,-0.38055198111253574
9.107467791070066,4.726447943130087,,,-0.2631241915435938
9.146581615241812,4.77643949426918,,,-0.14981163620235716
9.174238168464733,4.816855738028714,,,-0.06368957072577786
9.196038757967028,4.844210519050427,,,0.005913992004212609
9.23003874291945,4.871696758368279,,,0.0741400463662254
9.278613295032143,4.889197506851838,,,0.12756407709404272
9.328174990743614,4.908127551112719,,,0.15616483386462487
9.368713846784035,4.921851290857814,,,0.14226508783061753
9.399075873231617,4.925927586016337,,,0.11731979391300396
