被験者名,ID4
試行事例,M1
隆起部上センサ,1
最大挙上時間,30
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.2432,1.232,0.0,0,0
1.24,1.2272,0.0,0,0
1.2336,1.2176,0.0,0,0
1.2288000000000001,1.2064000000000001,0.0,0,0
1.2368000000000001,1.2112,0.004479999999999995,0,0
1.2432,1.2224000000000002,0.005759999999999987,0,0
1.2432,1.2288000000000001,0.005119999999999969,0,0
1.2448000000000001,1.2304000000000002,0.004159999999999986,0,0
1.2464,1.232,0.0035199999999999676,0,0
1.2512,1.2336,0.0028799999999999937,0,0
1.2448000000000001,1.2208,0.0028799999999999937,0,0
1.2384000000000002,1.2144000000000001,0.004159999999999986,0,0
1.2352,1.2192,0.004479999999999995,0,0
1.2368000000000001,1.224,0.0044800000000000395,0,0
1.24,1.232,0.004159999999999986,0,0
1.2352,1.2336,0.0038399999999999767,0,0
1.2288000000000001,1.2368000000000001,0.0038399999999999767,0,0
1.2352,1.2368000000000001,0.004479999999999951,0,0
1.24,1.2352,0.005119999999999925,0,0
1.2304000000000002,1.232,0.006399999999999917,0,0
1.2288000000000001,1.2336,0.005759999999999943,0,0
1.2336,1.2368000000000001,0.005439999999999934,0,0
1.2384000000000002,1.2368000000000001,0.005119999999999969,0,0
1.2384000000000002,1.2352,0.004159999999999986,0,0
1.2336,1.2288000000000001,0.0032000000000000474,0,0
1.2272,1.2224000000000002,0.00416000000000003,0,0
1.224,1.2176,0.0038400000000000656,0,0
1.2208,1.2112,0.003520000000000012,0,0
1.2192,1.208,0.0038400000000000213,0,0
1.2192,1.2096,0.0028799999999999937,0,0
1.2224000000000002,1.2144000000000001,0.0022400000000000198,0,0
1.2256,1.2192,0.0022399999999999755,0,0
1.2256,1.2176,0.0016000000000000014,0,0
1.2224000000000002,1.2016,0.0019199999999999662,0,0
1.216,1.1488,0.0032000000000000028,0,0
1.2208,1.0816000000000001,0.003520000000000012,0,0
1.2272,1.0432000000000001,0.00416000000000003,0,0
1.2288000000000001,1.016,0.0044800000000000395,0,0
1.2416,0.9984000000000001,0.00640000000000005,0,0
1.3056,0.9824,0.017920000000000026,0,1
1.3808,0.9488000000000001,0.03199999999999999,0,0
1.2752000000000001,0.9168000000000001,0.051839999999999976,0,0
1.2928000000000002,0.9744,0.05503999999999998,0,0
1.2896,0.9888,0.053120000000000014,1,0
1.2688000000000001,0.9664,0.044479999999999985,0,0
1.2448000000000001,0.9504,0.03424000000000001,0,0
1.2192,0.9392,0.018240000000000034,0,0
1.2048,0.9296000000000001,0.017600000000000015,0,0
1.192,0.92,0.019520000000000027,0,0
1.1872,0.9168000000000001,0.016320000000000022,0,0
1.1856,0.9184,0.011840000000000028,0,0
1.1808,0.9168000000000001,0.007679999999999998,0,0
1.1696,0.9104000000000001,0.007040000000000024,0,0
1.1632,0.9072,0.005759999999999987,0,0
1.1600000000000001,0.9056000000000001,0.005439999999999978,0,0
1.1552,0.904,0.006079999999999997,0,0
1.1584,0.9072,0.005760000000000032,0,0
1.1616,0.9088,0.004159999999999986,0,0
1.1584,0.9088,0.0035199999999999676,0,0
1.1552,0.9072,0.003520000000000012,0,0
1.1552,0.9056000000000001,0.0025599999999999846,0,0
1.1568,0.9104000000000001,0.0022399999999999755,0,0
1.1568,0.9152,0.0016000000000000014,0,0
1.1616,0.9232,0.0019200000000000107,0,0
1.1616,0.9296000000000001,0.0012799999999999923,0,0
1.1648,0.9392,0.0019200000000000107,0,0
1.2032,1.0064,0.00928,0,0
1.2384000000000002,1.0464,0.016320000000000022,0,0
1.2416,1.0432000000000001,0.016000000000000014,0,0
1.248,1.0432000000000001,0.017280000000000007,0,0
1.2704,1.0496,0.021119999999999983,0,0
1.3328,1.0672000000000001,0.025919999999999988,0,0
1.3824,1.0864,0.028799999999999982,0,0
1.2992000000000001,1.1184,0.04479999999999999,1,0
1.2688000000000001,1.104,0.0496,0,0
1.2608000000000001,1.0896000000000001,0.046720000000000005,0,0
1.2656,1.08,0.03519999999999999,0,0
1.2624,1.0736,0.025919999999999988,0,0
1.2528000000000001,1.0672000000000001,0.011199999999999965,0,0
1.2496,1.0592000000000001,0.005759999999999987,0,0
1.2496,1.0576,0.004159999999999986,0,0
1.248,1.0592000000000001,0.003520000000000012,0,0
1.2448000000000001,1.0576,0.0035199999999999676,0,0
1.2416,1.0528,0.0022400000000000198,0,0
1.2416,1.0496,0.0016000000000000014,0,0
1.2416,1.0448,0.0016000000000000014,0,0
1.2416,1.0368,0.0012799999999999923,0,0
1.24,1.0304,9.600000000000275E-4,0,0
1.2384000000000002,1.0288000000000002,6.399999999999739E-4,0,0
1.2432,1.0288000000000002,0.001599999999999957,0,0
1.2464,1.0304,0.002239999999999931,0,0
1.248,1.032,0.00255999999999994,0,0
