�팱�Җ�,ID8
���s����,M1
���N����Z���T,1
�ő勓�㎞��,55
���Î���,30
CH1,CH2,Difference,LOG,Detection
1.6112000000000002,1.9584000000000001,0.0,0,0
1.6288,1.9680000000000002,0.0,0,0
1.6480000000000001,1.9760000000000002,0.0,0,0
1.6576000000000002,1.9856,0.0,0,0
1.6544,1.9888000000000001,0.009920000000000017,0,0
1.6544,1.992,0.009920000000000017,0,0
1.6512,1.9888000000000001,0.007040000000000069,0,0
1.6464,1.9856,0.00416000000000003,0,0
1.6576000000000002,1.992,0.0044800000000000395,0,0
1.6768,2.0112,0.007679999999999998,0,0
1.6928,2.0224,0.01088,0,0
1.6896,2.0224,0.01088,0,0
1.6816,2.0224,0.01152000000000002,0,0
1.6640000000000001,2.0112,0.012799999999999968,0,0
1.6544,2.0112,0.01088,0,0
1.6640000000000001,2.0224,0.009600000000000008,0,0
1.6704,2.0304,0.010239999999999982,0,0
1.6720000000000002,2.0368,0.00895999999999999,0,0
1.6720000000000002,2.0384,0.005440000000000023,0,0
1.6704,2.0384,0.0038400000000000213,0,0
1.6752,2.0416000000000003,0.0028799999999999937,0,0
1.6880000000000002,2.0528,0.00416000000000003,0,0
1.6928,2.0576000000000003,0.004800000000000004,0,0
1.6912,2.056,0.005120000000000013,0,0
1.6896,2.0528,0.005120000000000013,0,0
1.6848,2.0512,0.005120000000000013,0,0
1.6832,2.048,0.0028799999999999937,0,0
1.6864000000000001,2.0512,0.002560000000000029,0,0
1.6912,2.0544000000000002,0.0032000000000000028,0,0
1.6928,2.0544000000000002,0.0032000000000000028,0,0
1.6944000000000001,2.056,0.002560000000000029,0,0
1.6928,2.0512,0.002560000000000029,0,0
1.6880000000000002,2.0448,0.0028799999999999937,0,0
1.6912,2.0464,0.0025599999999999846,0,0
1.7008,2.0544000000000002,0.004159999999999986,0,0
1.7056,2.0624000000000002,0.00479999999999996,0,0
1.6768,2.04,0.010239999999999938,0,0
1.6400000000000001,1.9952,0.016639999999999943,0,0
1.6192,1.9536,0.02016,0,0
1.6128,1.9232,0.019519999999999982,0,0
1.6272,1.9184,0.021439999999999994,0,0
1.6384,1.9200000000000002,0.017920000000000026,0,0
1.6368,1.8928,0.010880000000000046,0,0
1.5216,1.7824,0.02976000000000001,0,0
1.3760000000000001,1.736,0.057600000000000005,0,1
1.3744,1.7472,0.05504000000000002,0,0
1.3728,1.7408000000000001,0.053120000000000014,0,0
1.3888,1.7408000000000001,0.05600000000000001,0,0
1.3760000000000001,1.728,0.035519999999999996,1,0
1.3344,1.728,0.014720000000000021,0,0
1.3184,1.7392,0.017600000000000015,0,0
1.328,1.7472,0.019200000000000016,0,0
1.3504,1.7632,0.02048000000000001,0,0
1.3728,1.7824,0.02240000000000002,0,0
1.3808,1.7888000000000002,0.015680000000000006,0,0
1.3776000000000002,1.7904,0.013119999999999975,0,0
1.3856000000000002,1.8032000000000001,0.012799999999999968,0,0
1.3968,1.8176,0.010559999999999948,0,0
1.4000000000000001,1.8224,0.006719999999999971,0,0
1.4256,1.8544,0.010239999999999938,0,0
1.4576,1.8832,0.01599999999999997,0,0
1.4752,1.9008,0.01791999999999998,0,0
1.488,1.9088,0.01823999999999999,0,0
1.4896,1.9072,0.01791999999999998,0,0
1.4832,1.8976000000000002,0.014080000000000004,0,0
1.496,1.9056000000000002,0.010239999999999982,0,0
1.504,1.9072,0.008319999999999972,0,0
1.5136,1.9136000000000002,0.007679999999999998,0,0
1.5168000000000001,1.9216000000000002,0.008000000000000007,0,0
1.52,1.9280000000000002,0.007359999999999989,0,0
1.5248000000000002,1.9360000000000002,0.005760000000000032,0,0
1.5408000000000002,1.9552,0.007360000000000033,0,0
1.5504,1.9664000000000001,0.007359999999999989,0,0
1.5552000000000001,1.9696,0.007679999999999998,0,0
1.5584,1.9744000000000002,0.007679999999999998,0,0
1.5664,1.9824000000000002,0.008319999999999972,0,0
1.5712000000000002,1.9872,0.006079999999999997,0,0
1.584,1.9968000000000001,0.006720000000000015,0,0
1.6,2.0048,0.00895999999999999,0,0
1.6032000000000002,1.9984000000000002,0.008960000000000034,0,0
1.6016000000000001,1.9952,0.007680000000000043,0,0
1.6016000000000001,1.9904000000000002,0.006720000000000015,0,0
1.608,1.9904000000000002,0.005440000000000023,0,0
1.616,1.9936,0.0038400000000000213,0,0
1.6352,2.0048,0.0070399999999999794,0,0
1.6432,2.0064,0.008319999999999972,0,0
1.6416000000000002,2.0016000000000003,0.008639999999999936,0,0
1.6320000000000001,1.9984000000000002,0.009279999999999955,0,0
1.6304,2.0032,0.007999999999999962,0,0
1.6256000000000002,2.0,0.005119999999999969,0,0
1.624,2.0016000000000003,0.0038399999999999767,0,0
1.6480000000000001,2.0192,0.008320000000000017,0,0
1.6960000000000002,2.048,0.016000000000000014,0,0
1.7136,2.0544000000000002,0.019199999999999974,0,0
1.7328000000000001,2.0736,0.02208000000000001,0,0
1.76,2.0944000000000003,0.02719999999999998,0,0
1.7856,2.1136,0.02751999999999999,0,0
1.8048000000000002,2.1264000000000003,0.02176,0,0
1.808,2.1216,0.018880000000000008,0,0
1.8016,2.112,0.01631999999999998,0,0
1.7984,2.1088,0.01152000000000002,0,0
1.8032000000000001,2.112,0.007360000000000033,0,0
1.8032000000000001,2.112,0.003520000000000012,0,0
1.8048000000000002,2.112,0.0032000000000000474,1,0
1.8,2.104,0.0028800000000000826,0,0
1.7984,2.1008,0.0025600000000000735,0,0
1.7968000000000002,2.1024000000000003,0.0019200000000000107,0,0
1.7968000000000002,2.1056,0.0019200000000000107,0,0
