被験者名,XP2
試行事例,通常嚥下
隆起部上センサ,1
最大挙上時間,0
安静時間,10
CH1,CH2,Difference,LOG,Detection
1.4832,1.7024000000000001,0.0,0,0
1.1472,1.5472000000000001,0.0,0,0
1.1232,1.5488000000000002,0.0,0,0
1.088,1.5264,0.0,0,0
1.1056000000000001,1.5456,0.0,0,0
1.1136000000000001,1.552,0.07904,0,0
1.0832000000000002,1.5392000000000001,0.08256000000000001,0,0
1.0992,1.5472000000000001,0.08416000000000001,0,0
1.1744,1.5632000000000001,0.023039999999999995,0,0
1.2,1.576,0.02143999999999995,0,0
1.192,1.5872000000000002,0.02944,0,0
1.1808,1.592,0.031039999999999957,0,0
1.1872,1.6,0.031039999999999957,0,0
1.1936,1.6032000000000002,0.027199999999999936,0,0
1.2032,1.6176000000000001,0.02527999999999997,0,0
1.2192,1.6368,0.01151999999999993,0,0
1.2576,1.6592,0.008319999999999972,0,0
1.3056,1.6832,0.009919999999999974,0,0
1.32,1.6864000000000001,0.015359999999999995,0,0
1.3248,1.6848,0.023680000000000014,0,0
1.3296000000000001,1.6864000000000001,0.025280000000000014,0,0
1.3296000000000001,1.6944000000000001,0.024319999999999987,0,0
1.3376000000000001,1.7008,0.02208000000000001,0,0
1.3344,1.7008,0.014400000000000013,0,0
1.3488,1.7024000000000001,0.0064000000000000055,0,0
1.3504,1.7120000000000002,0.00416000000000003,0,0
1.3584,1.7264000000000002,0.006080000000000041,0,0
1.3728,1.7392,0.005440000000000023,0,0
1.3744,1.7456,0.007040000000000024,0,0
1.3744,1.7536,0.008320000000000017,0,0
1.3808,1.7616,0.008000000000000007,0,0
1.4000000000000001,1.7712,0.005120000000000013,0,0
1.4096,1.7728000000000002,0.006079999999999997,0,0
1.3936000000000002,1.7616,0.008320000000000017,0,0
1.3760000000000001,1.7472,0.007359999999999989,0,0
1.3808,1.7424000000000002,0.010239999999999938,0,0
1.3952,1.736,0.01375999999999995,0,0
1.4032,1.7296,0.013439999999999942,0,0
1.4176,1.7264000000000002,0.012479999999999913,0,0
1.4240000000000002,1.7264000000000002,0.012159999999999949,0,0
1.4272,1.7312,0.011839999999999984,0,0
1.4256,1.7232,0.009600000000000008,0,0
1.4336,1.7152,0.00928,0,0
1.4368,1.7008,0.006720000000000015,0,0
1.4528,1.7040000000000002,0.006720000000000015,0,0
1.4816,1.7184000000000001,0.0044800000000000395,0,0
1.512,1.7328000000000001,0.0064000000000000055,0,0
1.5488000000000002,1.7408000000000001,0.01152000000000002,0,0
1.5664,1.7456,0.017280000000000007,0,0
1.5664,1.744,0.02304000000000004,0,0
1.5536,1.7312,0.025919999999999988,0,0
1.5488000000000002,1.7264000000000002,0.022719999999999983,0,0
1.544,1.7328000000000001,0.019519999999999982,0,0
1.5456,1.752,0.014399999999999968,0,0
1.5408000000000002,1.7616,0.007999999999999962,0,0
1.5376,1.7616,0.004800000000000004,0,0
1.5408000000000002,1.7664000000000002,0.005759999999999987,0,0
1.5536,1.7776,0.0038400000000000213,0,0
