0.9737991266375544,-1,-1
0.9912663755458513,-1,-1
1.0,-1,-1
0.9956331877729256,-1,-1
0.960698689956332,-1,-1
0.9388646288209608,-1,-1
0.9126637554585152,-1,-1
0.8864628820960697,-1,-1
0.8777292576419216,-1,-1
0.8646288209606985,-1,-1
0.8384279475982529,-1,-1
0.8340611353711792,-1,-1
0.8253275109170305,-1,-1
0.8078602620087336,-1,-1
0.812227074235808,-1,-1
0.8253275109170305,-1,-1
0.8340611353711792,-1,-1
0.8296943231441049,-1,-1
0.8296943231441049,-1,-1
0.8296943231441049,-1,-1
0.8340611353711792,-1,-1
0.851528384279476,-1,-1
0.8646288209606985,-1,-1
0.8646288209606985,-1,-1
0.8733624454148472,-1,-1
0.8951965065502184,-1,-1
0.8995633187772928,-1,-1
0.8995633187772928,-1,-1
0.9082969432314408,-1,-1
0.9257641921397377,-1,-1
0.9213973799126634,-1,-1
0.9126637554585152,-1,-1
0.8951965065502184,-1,-1
0.8471615720524016,-1,-1
0.8034934497816593,-1,-1
0.7685589519650656,-1,-1
0.7117903930131001,-1,1
0.6200873362445416,-1,-1
0.5676855895196504,-1,-1
0.5327510917030568,-1,-1
0.4759825327510919,-1,-1
0.2707423580786025,1,-1
0.1266375545851528,-1,-1
0.11353711790393034,-1,-1
0.07860262008733605,-1,-1
0.026200873362445556,-1,-1
0.0,-1,-1
0.013100436681222474,-1,-1
0.0742358078602617,-1,-1
0.10043668122270726,-1,-1
0.08733624454148478,-1,-1
0.0742358078602617,-1,-1
0.056768558951964865,-1,-1
0.04803493449781675,-1,-1
0.04366812227074239,-1,-1
0.03930131004366803,-1,-1
0.030567685589519916,-1,-1
0.030567685589519916,-1,-1
0.021834061135371195,-1,-1
0.013100436681222474,-1,-1
0.013100436681222474,-1,-1
0.017467248908296835,-1,-1
0.026200873362445556,-1,-1
0.03493449781659367,-1,-1
0.03930131004366803,-1,-1
0.03930131004366803,-1,-1
0.03493449781659367,-1,-1
0.03930131004366803,-1,-1
0.04803493449781675,-1,-1
0.0524017467248905,-1,-1
0.06113537117903922,-1,-1
0.056768558951964865,-1,-1
0.0524017467248905,-1,-1
0.06113537117903922,-1,-1
0.07860262008733605,-1,-1
0.10480349344978161,-1,-1
0.10480349344978161,-1,-1
0.09170305676855914,-1,-1
0.07860262008733605,-1,-1
0.0742358078602617,-1,-1
0.06986899563318795,-1,-1
0.07860262008733605,-1,-1
0.08733624454148478,-1,-1
0.08296943231441042,-1,-1
0.0742358078602617,-1,-1
0.0742358078602617,-1,-1
0.07860262008733605,-1,-1
0.08296943231441042,-1,-1
0.08733624454148478,-1,-1
0.08733624454148478,-1,-1
0.08733624454148478,-1,-1
0.08296943231441042,-1,-1
0.08296943231441042,-1,-1
0.07860262008733605,-1,-1
0.0742358078602617,-1,-1
0.08733624454148478,-1,-1
0.09170305676855914,-1,-1
0.09170305676855914,-1,-1
0.09170305676855914,-1,-1
0.0960698689956329,-1,-1
0.0960698689956329,-1,-1
0.0960698689956329,-1,-1
0.10917030567685597,-1,-1
0.11790393013100409,-1,-1
0.11790393013100409,-1,-1
0.11353711790393034,-1,-1
0.10917030567685597,-1,-1
0.10480349344978161,-1,-1
0.10480349344978161,-1,-1
0.10917030567685597,-1,-1
0.11353711790393034,-1,-1
0.12227074235807844,-1,-1
0.12227074235807844,-1,-1
0.12227074235807844,-1,-1
0.13100436681222716,-1,-1
0.13537117903930154,-1,-1
0.14410480349344965,-1,-1
0.18340611353711767,-1,-1
0.2882096069868993,-1,1
0.44541484716157204,-1,-1
0.5240174672489081,1,-1
0.5458515283842793,-1,-1
0.5676855895196504,-1,-1
0.5589519650655024,-1,-1
0.554585152838428,-1,-1
0.554585152838428,-1,-1
0.554585152838428,-1,-1
0.554585152838428,-1,-1
0.5633187772925761,-1,-1
0.593886462882096,-1,-1
0.6288209606986896,-1,-1
0.6812227074235808,-1,-1
0.7161572052401745,-1,-1
0.7292576419213975,-1,-1
0.7205240174672488,-1,-1
0.7161572052401745,-1,-1
0.7117903930131001,-1,-1
0.7074235807860264,-1,-1
0.7074235807860264,-1,-1
0.7030567685589519,-1,-1
0.6986899563318776,-1,-1
0.7074235807860264,-1,-1
0.7641921397379912,-1,-1
0.820960698689956,-1,-1
0.8602620087336241,-1,-1
0.8733624454148472,-1,-1
0.8820960698689954,-1,-1
0.8908296943231441,-1,-1
0.8951965065502184,-1,-1
0.8995633187772928,-1,-1
0.8995633187772928,-1,-1
0.8689956331877728,-1,-1
0.820960698689956,-1,-1
0.781659388646288,-1,-1
0.7510917030567688,-1,-1
0.7467248908296944,-1,-1
0.7510917030567688,-1,-1
0.7248908296943232,-1,-1
0.6550218340611352,-1,-1
0.5895196506550217,-1,-1
0.5676855895196504,-1,-1
0.5807860262008735,-1,-1
0.6288209606986896,-1,-1
