0.5337243401759528	0
0.5395894428152491	0
0.5395894428152491	0
0.536656891495601	0
0.536656891495601	0
0.5337243401759528	0
0.536656891495601	0
0.5454545454545451	0
0.5513196480938415	0
0.5601173020527856	0
0.5747800586510261	0
0.5806451612903224	0
0.5777126099706743	0
0.5747800586510261	0
0.5718475073313783	0
0.5718475073313783	0
0.5689149560117301	0
0.5630498533724337	0
0.5689149560117301	0
0.5689149560117301	0
0.5689149560117301	0
0.5601173020527856	0
0.5542521994134897	0
0.5542521994134897	0
0.5483870967741933	0
0.5395894428152491	0
0.5278592375366569	0
0.5219941348973605	0
0.5190615835777124	0
0.5249266862170087	0
0.5249266862170087	0
0.5249266862170087	0
0.5249266862170087	0
0.5249266862170087	0
0.5278592375366569	0
0.5278592375366569	0
0.5219941348973605	0
0.5454545454545451	0
0.5982404692082111	0
0.6011730205278593	0
0.5865102639296188	0
0.6187683284457475	0
0.633431085043988	0
0.6217008797653957	0
0.6422287390029325	0
0.5894428152492666	0
0.33431085043988246	0
0.2434017595307918	0
0.19941348973607037	0
0.11436950146627566	0
0.023460410557184605	0
0.0	1
0.10557184750733113	0
0.31378299120234604	0
0.4750733137829909	0
0.5923753665689148	0
0.7624633431085042	0
0.8152492668621701	0
0.782991202346041	0
0.7565982404692082	0
0.7624633431085042	0
0.7800586510263928	1
0.8211143695014661	0
0.9120234604105572	0
0.9736070381231668	0
1.0	0
0.8944281524926685	0
0.7126099706744867	0
0.6363636363636361	0
0.6480938416422285	0
0.5923753665689148	0
0.6392961876832843	0
0.7947214076246333	0
0.6832844574780058	0
0.5601173020527856	0
0.5337243401759528	0
0.5454545454545451	0
0.5513196480938415	0
0.5630498533724337	0
0.5835777126099706	0
0.5982404692082111	0
0.5982404692082111	0
0.5601173020527856	0
0.5190615835777124	0
0.501466275659824	0
0.49266862170087955	0
0.48093841642228724	0
0.47214076246334313	0
0.46041055718475044	0
0.4516129032258063	0
0.44281524926686217	0
0.4134897360703812	0
0.3900293255131962	0
0.40762463343108485	0
0.4252199413489735	0
0.43108504398826986	0
0.4281524926686217	0
0.43108504398826986	0
0.43108504398826986	0
0.4281524926686217	0
0.439882697947214	0
0.4369501466275658	0
0.4252199413489735	0
0.4164222873900294	0
0.40762463343108485	0
0.40762463343108485	0
0.39882697947214074	0
0.38709677419354843	0
0.37536656891495573	0
0.3607038123167152	0
